,amount_tsh,gps_height,longitude,latitude,basin,region,population,public_meeting,scheme_management,permit,construction_year,extraction_type_class,management_group,payment_type,quality_group,quantity,source_type,waterpoint_type_group,status_group
35263,0.0,0,31.80974457,-3.41779986,3,17,0,1,9,1,5,1,4,6,2,1,5,3,3
35264,0.0,1723,31.37290163,-8.25893002,3,15,75,1,7,0,5,1,4,2,2,1,0,3,3
35266,100.0,2137,34.00327067,-9.27050314,1,3,0,1,8,0,2,0,4,1,2,1,6,1,3
35267,0.0,393,37.73151731,-7.01326223,8,11,1,1,7,1,2,0,4,2,2,1,4,1,3
35268,0.0,0,31.16935668,-1.44234482,4,4,0,1,7,1,5,0,4,2,2,0,4,1,1
35269,500.0,1467,34.76904758,-4.35083848,0,18,525,1,9,1,5,1,4,1,2,1,5,3,1
35270,0.0,0,33.94954348,-9.4631308,1,10,0,1,7,1,5,0,4,2,2,1,6,1,3
35271,0.0,0,32.85640968,-9.1335996,2,10,0,1,7,0,5,1,4,3,2,1,5,3,2
35272,0.0,1336,30.30084831,-4.44665107,3,5,800,1,11,1,2,0,4,2,2,2,4,1,3
35273,0.0,0,34.30901092,-3.01896303,4,17,0,1,3,1,5,1,2,2,2,2,5,3,3
35276,0.0,0,0.0,-2e-08,4,13,0,1,7,1,5,0,4,2,2,2,4,1,1
35277,600.0,817,29.73305934,-4.84763137,3,5,155,1,9,1,3,0,4,1,2,1,4,1,2
35279,0.0,1421,36.42141277,-5.61981513,8,8,600,1,7,0,3,0,4,6,2,0,3,1,1
35280,0.0,0,33.24426262,-8.26430631,2,10,0,1,7,1,5,1,4,5,2,1,5,3,1
35281,5.0,1228,37.216106599999996,-3.25635752,5,6,65,1,10,1,5,0,4,5,2,1,6,1,3
35283,0.0,1256,37.63509334,-3.23572994,5,6,1,1,3,1,4,0,2,2,2,2,3,1,3
35284,20.0,140,38.34310742,-6.61321654,8,14,100,1,8,1,3,5,4,5,2,1,4,1,3
35286,5000.0,1641,35.43541573,-4.35090407,0,8,209,1,8,1,3,0,4,0,2,1,6,1,3
35287,0.0,1580,35.46311299,-4.29087763,0,8,205,1,7,1,3,0,4,2,2,1,6,1,2
35288,0.0,-27,39.65837324,-7.91211098,6,14,6,1,7,0,5,5,4,2,2,1,0,1,3
35289,50.0,45,38.98046962,-5.34852892,5,20,20,0,4,0,3,5,0,5,4,1,0,1,3
35290,0.0,0,33.16202114,-4.579336799999999,3,19,0,0,7,1,5,2,4,2,2,2,1,1,1
35291,0.0,-4,39.22729597,-7.47230036,6,14,250,1,7,0,3,1,4,2,2,1,5,3,1
35292,0.0,487,36.9148361,-6.99226874,8,11,150,1,7,1,5,3,4,2,2,1,5,5,1
35293,0.0,0,32.7909226,-7.71989731,2,10,0,1,7,1,5,0,4,2,2,1,6,1,1
35295,0.0,380,39.12943863,-10.86575145,7,12,60,1,7,1,3,0,4,2,2,1,6,1,2
35297,500.0,1078,35.78255337,-10.58206564,1,16,200,1,9,0,2,1,4,1,2,2,5,3,3
35298,0.0,0,33.82959293,-9.57564627,1,10,0,1,7,1,5,1,4,2,2,1,0,3,3
35300,0.0,0,33.63887243,-8.84868701,6,10,0,1,7,1,5,0,4,0,2,1,4,1,3
35301,0.0,0,32.39709965,-4.78230676,3,19,0,1,7,1,5,1,4,2,2,2,5,3,3
35302,0.0,0,0.0,-2e-08,4,13,0,1,7,1,5,1,4,2,2,2,0,3,3
35303,500.0,1674,34.91288746,-8.97275853,6,3,80,1,7,0,3,0,4,1,2,1,6,1,3
35304,250.0,1374,30.19430197,-4.25123276,3,5,250,1,11,1,3,0,4,1,2,1,4,1,3
35305,0.0,0,33.83126934,-3.61200117,0,17,0,0,7,1,5,0,4,6,2,0,4,5,1
35306,0.0,0,32.91986139,-2.47667983,4,13,0,0,4,1,5,1,0,5,4,1,5,3,3
35308,50.0,-23,38.9982964,-6.47915397,8,14,60,1,0,1,4,5,0,5,2,2,4,1,3
35309,0.0,0,33.29642638,-8.97049956,2,10,0,1,7,1,5,0,4,3,2,1,4,1,3
35310,0.0,706,37.56023449,-3.48509268,5,6,780,1,7,1,5,1,4,2,2,1,5,3,1
35312,0.0,-9,38.97643098,-5.41853682,5,20,1,1,4,0,5,3,0,2,4,2,5,5,1
35313,0.0,1493,34.73330846,-9.84604553,1,3,99,1,7,0,3,0,4,3,2,1,6,1,3
35314,0.0,206,38.74611718,-5.16025666,5,20,600,1,7,0,2,1,4,2,4,0,5,3,1
35316,0.0,66,38.83499979,-6.72706144,8,14,1,1,11,1,4,2,0,2,2,1,1,1,3
35319,0.0,0,33.11777046,-9.230611300000001,1,10,0,1,7,0,5,1,4,3,2,1,5,3,3
35320,0.0,1103,31.24629423,-6.36662645,2,15,100,1,0,1,2,0,0,2,2,1,6,1,2
35321,0.0,0,0.0,-2e-08,4,17,0,1,9,0,5,1,4,3,2,1,5,3,2
35322,0.0,0,33.51706424,-3.13978662,4,17,0,1,9,0,5,1,4,2,2,1,5,3,3
35323,0.0,0,35.94314334,-4.76506476,0,2,0,1,9,0,5,1,4,2,2,1,5,3,3
35325,0.0,328,38.50330117,-10.69382007,7,12,1,1,7,1,1,3,4,6,2,0,5,5,1
35326,500.0,997,29.73701968,-4.748742099999999,3,5,160,1,7,1,3,0,4,1,2,1,4,1,2
35327,0.0,0,32.86099439,-8.96707422,2,10,0,0,7,0,5,1,4,3,2,3,5,3,1
35329,0.0,855,37.39414236,-3.34186752,5,6,1,0,7,1,1,0,4,6,2,2,6,5,1
35330,0.0,560,37.23307048,-10.95488635,7,16,1,1,7,0,2,1,4,2,2,2,4,3,1
35331,0.0,0,33.41212696,-2.71972315,4,13,0,1,7,1,5,1,4,2,2,1,5,3,3
35332,0.0,0,33.014877500000004,-4.16242565,0,19,0,0,7,1,5,3,4,2,2,3,5,5,1
35333,10.0,1259,37.16245065,-3.24281455,5,6,60,1,10,1,5,0,4,5,2,1,6,1,3
35334,0.0,1378,37.02094497,-3.16820774,5,6,1,1,10,1,3,0,4,1,2,1,6,1,3
35335,500.0,1199,34.71796715,-10.23666797,1,3,1,0,7,1,5,0,4,0,2,1,6,1,3
35336,0.0,0,31.82673585,-1.1186065,4,4,0,1,7,1,5,0,4,2,2,1,6,4,3
35337,0.0,324,36.00923795,-9.08775715,6,11,1,1,7,1,1,0,4,2,2,0,4,1,1
35338,0.0,0,35.8020082,-5.76799601,8,2,0,1,7,1,5,2,4,5,2,1,0,1,3
35339,500.0,1851,34.76981954,-9.15533061,6,3,450,1,8,1,3,0,4,1,2,1,6,1,3
35340,0.0,1183,36.92627387,-6.0973415,8,11,150,1,7,1,3,0,4,2,2,1,6,1,1
35341,200.0,844,36.7230405,-8.65638958,6,11,219,1,10,1,2,0,4,1,2,0,4,1,1
35342,0.0,0,32.74551869,-5.13854296,3,19,0,1,7,1,5,3,4,2,4,0,5,5,1
35343,10.0,1343,37.17742496,-3.2274356,5,6,65,1,10,1,5,0,4,5,2,1,6,1,3
35344,0.0,0,31.17627755,-1.5851449,4,4,0,1,7,1,5,0,4,2,2,0,6,1,1
35345,0.0,0,33.40074251,-2.81626868,4,13,0,1,7,1,5,1,4,5,2,1,5,3,1
35346,10.0,1544,35.66473802,-3.32155177,0,0,200,1,7,1,3,0,4,5,2,2,4,1,3
35347,50.0,1418,36.66825721,-3.35657043,5,0,200,1,7,1,4,0,4,5,2,1,6,1,3
35348,1000.0,967,35.38127951,-10.72149736,7,16,0,1,7,1,1,0,4,1,2,0,4,1,1
35350,1000.0,0,37.22953898,-6.04596867,8,11,1060,1,7,1,5,1,4,0,2,2,5,3,1
35351,10.0,805,29.6071219,-4.90626498,3,5,1000,0,2,1,1,3,1,5,2,0,4,1,1
35352,0.0,0,31.54604731,-1.84218986,4,4,0,1,7,1,5,0,4,2,2,1,6,4,3
35353,200.0,369,39.47428817,-10.84315408,7,12,210,1,10,1,2,5,4,1,2,3,0,1,3
35354,0.0,1682,36.74508274,-3.13263375,0,0,150,1,7,1,3,0,4,2,2,1,6,1,3
35356,0.0,466,37.57892761,-6.12341566,8,11,120,1,7,1,2,0,4,2,2,1,4,1,1
35358,500.0,1830,31.54046368,-7.894832400000001,2,15,2300,1,7,1,5,1,4,1,4,1,0,3,3
35359,0.0,0,33.52023806,-2.73545254,4,13,0,1,7,1,5,1,4,2,2,1,5,3,3
35361,0.0,2117,36.18452958,-2.87526972,0,0,300,1,7,1,3,0,4,3,2,2,4,5,1
35362,1500.0,687,37.52082733,-3.54180012,5,6,100,1,8,1,4,5,4,1,2,2,0,1,3
35363,500.0,1160,30.42478918,-4.28009421,3,5,965,1,11,0,3,1,4,3,4,1,5,3,3
35364,6.0,1295,37.48055162,-3.33034152,5,6,20,1,10,1,3,0,4,5,2,1,6,1,3
35365,0.0,271,36.8959589,-7.80447888,6,11,200,1,8,1,1,0,4,2,2,2,4,1,1
35366,0.0,0,32.96266924,-9.31886378,1,10,0,1,7,0,5,1,4,6,5,3,5,3,3
35367,3000.0,667,36.86073016,-11.32050016,7,16,1,1,7,0,5,1,4,0,2,1,0,3,2
35368,0.0,0,33.80500596,-3.6178017,0,17,0,1,11,1,5,0,4,5,2,1,4,1,3
35369,3000.0,1939,34.76414161,-9.71359386,1,3,275,1,7,0,5,0,4,0,2,1,6,1,3
35371,0.0,1286,35.75106224,-2.13867013,0,0,250,1,3,1,3,0,2,2,2,2,6,1,3
35372,0.0,1973,35.70817792,-8.23039466,6,3,0,1,7,1,5,5,4,2,2,1,6,1,1
35373,0.0,0,33.4639259,-2.80547106,4,13,0,1,7,1,5,1,4,2,2,0,5,3,1
35374,0.0,0,33.53864714,-8.93572421,6,10,0,1,7,1,5,0,4,1,2,2,4,1,3
35375,0.0,0,35.71087177,-4.63121329,0,2,0,1,7,0,5,1,4,2,2,1,5,3,1
35376,1000.0,1680,34.48885864,-9.76365049,1,3,48,1,7,0,3,0,4,0,2,1,4,1,3
35377,0.0,461,38.76622249,-10.26966464,7,7,60,1,7,0,5,3,4,2,4,0,2,1,1
35378,10.0,-8,40.19704668,-10.29138703,7,12,640,1,11,1,3,5,0,5,2,3,0,1,2
35380,0.0,0,32.48986772,-9.0551931,2,10,0,1,7,0,5,1,4,2,2,1,5,3,1
35381,0.0,258,38.58123877,-5.22129917,5,20,200,1,7,0,0,0,4,2,2,2,4,1,3
35382,0.0,1450,34.59655448,-4.86607818,0,18,150,1,9,1,3,1,4,2,2,1,0,3,3
35383,0.0,1491,36.66980972,-3.33752009,5,0,150,1,7,1,3,0,4,2,2,2,6,1,3
35384,50.0,76,38.87263783,-6.73901354,8,14,1,0,11,1,3,2,0,5,2,1,4,1,3
35385,0.0,0,33.23612366,-9.25919617,1,10,0,0,7,0,5,1,4,3,2,1,5,3,1
35386,50.0,36,39.53267069,-10.19383496,7,7,126,1,8,0,3,5,4,5,2,1,0,1,2
35387,250.0,1700,30.03947996,-4.52932783,3,5,420,1,11,0,1,3,4,1,2,2,6,4,2
35388,0.0,0,31.84371891,-1.30254339,4,4,0,1,7,0,5,0,4,2,2,2,3,1,1
35389,30.0,936,36.83862466,-3.55843426,5,0,300,1,7,1,1,0,4,5,2,1,6,1,1
35390,0.0,1707,36.81587635,-3.30838366,5,0,350,1,7,1,0,0,4,6,2,2,6,1,3
35391,1000.0,1438,37.95715585,-4.39295177,5,6,70,1,7,1,3,0,4,3,2,0,6,1,1
35392,30.0,-4,39.01380577,-6.49821026,8,14,440,1,0,1,3,5,2,5,2,1,4,1,3
35393,300.0,1380,37.19927611,-3.22053914,5,6,35,1,10,1,5,0,4,4,2,1,6,1,1
35394,20.0,16,38.50061581,-7.85973362,6,14,1,1,4,1,4,1,0,5,2,1,5,3,3
35395,0.0,1848,35.03008943,-8.42641703,6,3,0,0,7,1,5,1,4,2,2,1,0,3,1
35396,500.0,656,37.50615409,-4.0048767,5,6,750,1,11,0,4,1,4,1,4,1,0,3,3
35398,20.0,171,39.39686469,-9.98050103,7,7,1,0,8,0,2,0,4,5,2,1,4,1,3
35399,20.0,869,37.84658023,-4.22989078,5,6,130,1,11,1,2,0,4,5,2,2,6,1,3
35400,0.0,204,38.72918720000001,-5.14784938,5,20,800,1,7,0,2,3,4,2,4,0,5,5,1
35401,0.0,1142,37.64070149,-3.3066009,5,6,1,1,0,1,2,0,0,1,2,2,6,1,1
35403,0.0,1208,33.03433936,-2.01956768,4,13,150,1,7,1,1,3,4,2,2,2,4,1,1
35404,8000.0,1513,35.30052256,-9.75793779,1,16,0,1,7,1,5,5,4,0,2,1,4,1,3
35405,0.0,0,33.74873927,-3.13634333,4,17,0,1,9,0,5,3,4,3,2,0,5,5,1
35407,500.0,495,38.07704043,-4.4647892,5,6,200,1,11,1,4,0,4,1,2,1,4,1,1
35408,500.0,950,37.55196633,-3.77343684,5,6,300,1,10,1,1,0,4,1,2,2,6,5,1
35409,50.0,179,38.36950012,-6.63882002,8,14,80,0,8,1,4,5,0,5,2,1,4,1,3
35410,30.0,1032,37.03906704,-6.05880427,8,11,1500,1,7,1,3,3,4,5,2,2,0,1,3
35411,0.0,0,32.90959736,-2.59152505,4,13,0,1,7,1,5,2,4,5,2,1,4,1,3
35412,0.0,1231,37.28795147,-3.25189531,5,6,1,0,7,1,1,0,4,2,2,2,6,5,1
35413,0.0,1235,37.56266269,-3.30561919,5,6,1,1,8,1,1,0,4,1,2,2,6,1,1
35414,0.0,335,37.53934951,-6.26574762,8,11,1,1,7,1,2,0,4,2,2,1,4,1,1
35416,0.0,0,31.77817606,-2.77677138,4,4,0,1,7,1,5,1,4,2,2,1,0,3,1
35419,20.0,279,38.40703996,-6.12060269,8,14,100,1,8,1,3,5,4,5,2,1,4,1,3
35420,0.0,0,35.98542656,-6.21890527,8,2,0,1,7,0,5,2,4,5,2,0,0,1,1
35421,0.0,0,32.98248061,-4.71793092,3,19,0,0,7,0,5,1,4,2,2,0,0,3,1
35422,0.0,348,38.81320833,-10.23110472,7,7,300,1,7,0,3,3,4,2,4,3,5,5,3
35423,0.0,0,32.77169576,-4.91479503,3,19,0,0,2,1,5,3,1,2,2,0,1,1,1
35424,500.0,1623,34.67547365,-9.01843111,6,3,45,1,8,1,1,0,4,1,2,3,4,1,3
35425,0.0,904,37.41411295,-3.34826693,5,6,1,0,7,1,1,0,4,6,2,2,6,5,1
35427,0.0,1401,33.77185586,-6.47132024,3,18,350,1,7,0,1,2,4,2,4,1,0,1,1
35428,500.0,235,39.09898646,-11.00666128,7,12,50,1,7,1,3,0,4,1,2,1,6,1,2
35429,50.0,843,36.07425736,-10.5269641,6,16,600,1,7,1,2,0,4,5,2,1,4,1,1
35430,0.0,0,32.77701582,-3.90522189,0,17,0,1,7,1,5,0,4,5,2,1,6,1,1
35431,1000.0,1426,34.46491732,-4.59406806,0,18,189,1,7,1,2,3,4,3,2,1,0,3,1
35432,0.0,0,35.91165658,-6.08567915,8,2,0,1,7,0,5,2,4,5,4,0,0,1,1
35433,0.0,489,39.1848843,-10.87309079,7,12,1,1,7,1,3,2,4,6,4,1,0,1,1
35434,25.0,716,37.50641022,-3.47482892,5,6,150,1,10,1,3,5,4,5,2,1,0,1,3
35435,0.0,0,33.16006619,-4.58330072,3,19,0,0,7,1,5,2,4,2,2,2,1,1,1
35436,200.0,619,37.90188,-4.50756654,5,6,240,1,11,1,3,3,4,1,2,1,0,3,1
35437,0.0,0,31.53054023,-3.40836959,3,17,0,1,9,0,5,1,4,6,2,1,5,3,3
35438,0.0,1640,38.297289,-4.732553599999999,5,20,1,1,7,1,3,0,4,2,2,1,6,1,3
35439,0.0,1491,37.60418329,-3.26783459,5,6,1,1,0,1,2,0,0,1,2,2,6,1,1
35441,0.0,1150,37.01714611,-3.29298362,5,0,150,1,7,1,0,0,4,6,2,2,6,1,3
35442,0.0,0,33.89868542,-4.23510239,0,19,0,1,11,1,5,0,4,5,2,1,1,1,3
35443,5000.0,1145,32.48685615,-6.74776246,3,15,260,1,7,1,2,1,4,0,4,2,0,3,3
35444,300.0,4,38.75476516,-7.88120545,6,14,1,1,7,1,1,0,4,4,2,2,6,1,3
35445,2500.0,1765,34.71522198,-9.13017131,6,3,300,1,8,1,2,0,4,1,2,1,4,1,3
35446,0.0,-42,39.36702187,-6.8654517,8,1,140,1,9,0,3,2,4,5,4,3,0,1,3
35448,0.0,0,32.87423406,-9.22972073,2,10,0,1,7,0,5,3,4,3,2,1,5,5,1
35449,0.0,1258,36.93124949,-3.35079361,5,0,120,1,7,1,3,0,4,6,2,2,4,1,1
35450,500.0,518,34.62152174,-11.04014102,1,16,60,1,7,1,5,0,4,1,2,0,6,1,1
35451,20.0,114,38.8565068,-5.558497099999999,5,20,200,0,7,0,1,5,4,5,2,2,4,1,1
35452,20.0,386,37.44519627,-6.30530063,8,11,1,0,4,1,3,5,0,5,4,2,0,1,3
35453,0.0,2626,35.68969446,-3.02767039,0,0,180,1,3,1,3,0,2,2,2,1,4,1,3
35454,0.0,1002,35.44992709,-10.68323583,7,16,100,1,7,1,3,1,4,3,2,1,5,3,3
35455,0.0,99,38.3727893,-6.70975894,8,14,2683,1,7,1,3,1,4,2,2,2,5,3,1
35456,0.0,0,0.0,-2e-08,4,13,0,1,7,1,5,2,4,5,2,1,0,1,3
35458,0.0,0,0.0,-2e-08,4,17,0,0,9,0,5,3,4,2,5,0,2,5,1
35459,5.0,1257,37.28251573,-3.24593385,5,6,30,1,10,1,3,0,4,5,2,1,4,1,3
35460,0.0,340,37.621419,-6.13383216,8,11,76,1,7,1,4,3,4,2,2,1,5,5,3
35461,0.0,0,33.35421553,-4.02097143,0,19,0,1,11,0,5,2,4,4,4,2,0,1,1
35462,0.0,0,31.59969043,-1.85969708,4,4,0,1,7,1,5,0,4,2,2,1,6,1,1
35464,0.0,0,0.0,-2e-08,4,17,0,1,9,0,5,1,4,2,2,1,5,3,2
35465,0.0,0,36.41162223,-6.32182429,8,2,0,1,7,1,5,0,4,2,2,1,6,1,1
35466,1000.0,1754,35.5504089,-3.73176022,0,8,150,1,7,1,5,1,4,3,2,2,5,3,3
35467,0.0,52,38.87149606,-5.41636776,5,20,60,1,7,0,1,5,4,2,2,2,4,1,1
35468,0.0,0,31.62563564,-1.23383754,4,4,0,1,7,1,5,3,4,2,2,2,6,4,2
35469,0.0,0,32.91745073,-9.15683771,2,10,0,1,7,1,5,0,4,2,2,3,6,5,3
35470,0.0,0,37.80185684,-5.77750741,8,20,1,1,7,0,4,3,4,2,2,4,0,5,1
35471,0.0,0,35.26545312,-5.92719725,0,2,0,1,7,1,5,1,4,2,3,1,5,3,3
35472,0.0,0,33.42119717,-2.8240482000000005,4,13,0,1,7,1,5,1,4,0,2,1,0,3,3
35473,0.0,1608,35.55154527,-4.21632378,0,8,400,1,7,1,1,0,4,2,2,1,4,1,3
35474,1200.0,1314,34.84447743,-8.55744189,6,3,0,1,8,0,5,0,4,0,2,1,6,1,1
35475,0.0,0,0.0,-2e-08,4,13,0,1,7,1,5,1,4,2,2,1,5,3,1
35476,0.0,0,36.51391802,-5.99575604,8,2,0,1,7,0,5,2,0,5,2,0,0,1,1
35477,0.0,0,32.87615534,-8.90028232,2,10,0,0,7,0,5,1,4,2,2,1,0,3,3
35478,0.0,36,39.31940025,-6.99766433,8,14,200,1,7,0,3,3,4,2,2,1,5,5,1
35479,0.0,1019,37.03941893,-3.33538633,5,0,450,1,7,1,5,0,4,6,2,2,6,1,1
35480,0.0,1982,35.43542557,-2.04260229,4,0,330,1,3,0,4,0,2,2,2,3,3,1,3
35481,0.0,1386,38.40357136,-4.6290347,5,20,1,1,7,1,1,0,4,2,2,1,6,1,3
35482,0.0,1213,35.60459594,-2.50572217,0,0,350,1,7,1,1,0,4,2,2,1,6,1,2
35483,0.0,0,0.0,-2e-08,4,17,0,1,9,0,5,1,4,2,2,2,5,3,2
35484,0.0,1200,34.62403466,-4.09317136,0,18,660,1,3,1,3,0,2,2,2,3,3,1,2
35485,0.0,1399,36.98281521,-3.14549738,0,6,1,1,10,1,4,0,4,1,2,1,6,1,3
35486,5.0,1421,37.28179081,-3.21907631,5,6,10,0,10,1,3,0,4,5,2,1,4,1,3
35487,2000.0,1406,36.09442919,-7.56472244,6,3,150,1,7,1,2,0,4,0,2,1,4,1,3
35488,0.0,0,32.10044534,-2.38770607,4,13,0,1,7,0,5,3,4,2,2,1,5,5,3
35489,0.0,1181,36.90790738,-3.38419823,5,0,230,1,7,1,0,0,4,6,2,2,4,1,3
35490,0.0,0,38.773891299999995,-4.75809956,5,20,100,1,7,1,1,0,4,2,4,1,2,1,3
35491,0.0,0,33.46614414,-3.39982953,0,17,0,1,9,0,5,1,4,6,2,1,5,3,3
35492,20.0,0,37.36400838,-6.37576088,8,11,150,1,7,1,2,5,4,5,2,1,0,1,3
35493,0.0,0,30.95421827,-1.64805484,4,4,0,1,7,1,5,0,4,2,2,0,6,1,1
35494,7.0,390,38.29034643,-4.89521957,5,20,60,1,7,0,3,0,4,5,2,2,6,1,1
35495,50.0,172,38.35633446,-6.6403162,8,14,30,0,8,1,3,5,0,5,2,1,4,1,3
35496,0.0,0,33.7470702,-9.57150327,1,10,0,1,11,1,5,0,0,1,2,1,6,1,3
35497,100.0,66,38.99159979,-6.80196479,8,14,1,1,4,1,3,5,0,5,2,1,0,1,1
35498,300.0,424,37.57118297,-10.85701011,7,16,1,1,7,0,2,1,4,1,2,1,0,3,3
35499,0.0,0,33.35628233,-4.02166987,0,19,0,1,11,0,5,5,4,5,4,2,0,1,3
35500,1000.0,1215,30.30336941,-4.9972887,3,5,850,1,7,1,5,1,4,0,2,1,5,3,3
35501,0.0,1623,32.03479,-8.5178566,2,15,350,1,7,1,1,0,4,2,2,1,4,1,3
35502,5.0,1508,37.27657788,-3.2062181,5,6,30,1,10,1,3,0,4,5,2,1,4,1,3
35503,0.0,51,39.06908318,-7.77703417,6,14,1,1,7,1,3,1,4,2,2,1,0,3,3
35504,50.0,1112,35.00932627,-6.469685299999999,6,18,1500,1,7,0,3,1,4,5,2,1,5,3,3
35505,0.0,502,38.12881425,-4.95962589,5,20,400,1,7,0,5,0,4,2,2,1,6,1,3
35506,0.0,193,38.7903281,-5.11154089,5,20,1,1,7,0,5,0,4,2,2,3,6,1,3
35507,0.0,1254,34.84019664,-5.75408274,0,18,1152,0,7,0,3,5,4,2,2,2,0,1,3
35508,0.0,0,33.95367081,-9.42938774,1,10,0,1,7,1,5,0,4,2,2,1,6,1,3
35509,2000.0,1586,34.94997584,-8.90628731,6,3,80,1,7,0,3,4,4,3,2,1,0,3,3
35510,0.0,0,33.76049345,-8.94206491,6,10,0,0,7,0,5,0,4,3,2,1,4,1,3
35511,0.0,1699,31.52057905,-8.29454085,3,15,300,1,7,1,1,0,4,2,2,0,4,1,1
35512,5000.0,2066,34.67199914,-9.32687224,6,3,300,1,8,1,1,0,4,1,2,1,6,1,3
35513,0.0,0,38.76986833,-4.75332103,5,20,30,1,4,1,1,0,0,2,4,1,2,1,3
35514,0.0,0,33.05438176,-2.45443815,4,13,0,1,7,1,5,3,4,2,2,1,5,5,1
35515,0.0,0,32.92935549,-2.62215939,4,13,0,1,7,1,5,3,4,2,2,1,5,5,1
35517,0.0,1416,31.20986263,-8.37650721,3,15,2000,1,7,0,3,3,4,2,2,1,6,5,1
35518,0.0,0,35.89970051,-4.63444522,0,2,0,1,7,0,5,2,4,2,2,0,0,1,1
35519,0.0,0,33.34751473,-9.20103821,1,10,0,0,7,0,5,5,4,3,2,1,4,1,1
35520,0.0,274,36.89611443,-7.8329146,6,11,584,1,8,1,3,0,4,2,2,2,4,1,3
35521,250.0,1106,30.60022498,-4.49311798,3,5,1250,1,11,0,3,1,4,1,4,1,5,3,3
35522,500.0,1850,34.77229149,-9.1518189,6,3,112,1,8,1,3,0,4,1,2,1,6,1,3
35523,0.0,0,33.39425627,-2.86917833,4,13,0,1,7,1,5,1,4,2,2,1,5,3,3
35524,0.0,0,30.69529951,-2.68965854,4,4,0,1,7,0,5,1,4,2,2,2,5,3,3
35525,30.0,1524,34.70278381,-4.29276008,0,18,233,1,9,1,3,2,4,5,2,1,0,1,3
35527,250.0,1235,30.344870899999997,-4.38050171,3,5,200,1,11,1,3,0,4,1,2,1,6,1,3
35528,0.0,0,35.86203165,-4.94639098,0,2,0,1,7,0,5,1,4,2,2,1,0,3,3
35530,0.0,1807,38.2839842,-4.6597669,5,20,1,1,7,1,2,0,4,2,2,1,6,1,2
35531,0.0,1183,38.00483186,-4.26857306,5,6,30,1,7,1,3,1,4,2,2,1,5,3,3
35532,0.0,1523,37.41858051,-3.29164785,5,6,130,1,7,1,1,0,4,6,2,1,6,1,2
35533,3000.0,1655,31.18646313,-7.4699994000000025,2,15,250,1,7,0,2,1,4,0,4,1,0,3,3
35534,0.0,0,34.21710989,-8.73251767,6,10,0,1,7,1,5,0,4,1,2,3,4,1,3
35536,200.0,1793,34.38765285,-9.59436576,1,3,0,1,7,0,3,0,4,1,2,1,6,1,3
35537,0.0,0,33.87680016,-9.58432706,1,10,0,1,7,1,5,0,4,2,2,0,6,1,1
35538,0.0,0,32.99501259,-8.38585887,2,10,0,1,7,1,5,5,4,5,2,1,0,1,3
35539,500.0,286,37.02472765,-7.63823175,6,11,130,1,7,1,2,1,4,1,2,1,5,3,3
35540,20.0,804,37.31886316,-3.37349449,5,6,12,1,11,1,3,0,0,5,2,2,6,1,3
35541,20.0,976,36.81881643,-3.49207628,5,0,150,1,7,1,3,0,4,5,2,2,6,1,1
35542,0.0,855,31.81757803,-7.86336771,2,15,50,1,7,1,2,0,4,2,2,1,6,1,1
35543,300.0,793,29.79371806,-5.32838918,3,5,130,0,7,1,3,0,4,1,2,2,6,1,2
35544,0.0,0,38.86751612,-4.82479484,5,20,150,1,7,1,1,0,4,2,0,1,6,1,3
35546,0.0,434,39.42339923,-10.83002305,7,12,1,1,10,1,2,5,4,2,2,3,0,1,3
35547,0.0,0,33.2646929,-2.55267235,4,13,0,1,7,1,5,3,4,1,4,0,5,5,1
35548,0.0,393,37.68369155,-6.01900512,8,11,1,1,7,1,4,3,4,2,2,1,5,5,1
35549,0.0,1750,35.04694637,-9.29207988,6,3,125,1,8,1,3,4,4,3,2,1,0,3,3
35550,0.0,1400,36.92463024,-3.2566105,5,0,123,1,10,1,4,0,4,6,2,1,6,1,3
35551,0.0,0,32.11296113,-3.35226911,3,17,0,1,9,1,5,1,4,6,2,1,5,3,3
35552,0.0,0,33.58774617,-2.93926973,4,17,0,1,9,0,5,1,4,6,2,2,5,3,3
35553,0.0,1536,37.12741936,-3.17930183,5,6,1,1,10,1,5,0,4,1,2,1,6,1,3
35554,4000.0,937,36.01688123,-7.286883299999999,6,3,1,1,7,1,5,0,4,0,2,3,6,1,3
35555,500.0,1881,36.63996871,-3.22458374,5,0,150,1,7,1,5,0,4,3,2,1,6,1,3
35556,0.0,0,34.1560261,-3.10492085,4,17,0,1,9,1,5,1,4,2,2,2,5,3,3
35557,0.0,1446,37.6085994,-3.1322587000000004,5,6,1,1,0,1,2,0,0,1,2,2,6,1,1
35558,0.0,0,33.92688733,-9.5335851,1,10,0,1,7,1,5,1,4,2,2,0,0,3,1
35559,0.0,0,34.0927452,-3.06974659,4,17,0,1,9,0,5,1,4,4,2,2,5,3,3
35560,0.0,0,0.0,-2e-08,4,17,0,1,9,0,5,1,4,2,2,1,5,3,2
35561,0.0,1725,31.26602011,-7.58602955,2,15,850,0,7,0,2,0,4,2,2,1,4,1,3
35562,0.0,1227,35.89215705,-4.29808836,0,8,60,1,10,1,5,0,4,2,2,1,4,1,3
35563,0.0,1018,29.90484523,-4.85870433,3,5,150,0,9,1,2,0,4,6,2,1,4,1,1
35565,0.0,989,35.83309022,-3.96689235,0,8,236,1,7,1,1,0,4,2,2,1,6,1,1
